_id,HAT_NO,YON,DURAK_ID,DURAK_ADI,ENLEM,BOYLAM,DURAKTAN_GECEN_HATLAR
316,792,2,10207,ileme Akar,38.15131272720120,27.17930006371580,792
317,792,1,10208,ileme Akar,38.15113748330560,27.17936315302790,792
318,792,2,10209,ileme Manav,38.153665986441,27.17950608385660,792
319,202,1,10210,zmir Mesleki ve Teknik Anadolu Lisesi,38.42707830045040,27.13585676186480,202
320,202,2,10210,zmir Mesleki ve Teknik Anadolu Lisesi,38.42707830045040,27.13585676186480,202
321,691,2,10211,ankaya,38.423520,27.137560,691-811-940-950
322,811,2,10211,ankaya,38.423520,27.137560,691-811-940-950
323,940,2,10211,ankaya,38.423520,27.137560,691-811-940-950
324,950,2,10211,ankaya,38.423520,27.137560,691-811-940-950
325,792,1,10212,ileme Manav,38.15390574211940,27.17959108800890,792
326,680,2,10213,ankaya,38.4235,27.1375,680-681
327,681,2,10213,ankaya,38.4235,27.1375,680-681
328,792,2,10214,ileme Sera,38.15997228474310,27.180171102249,792
329,470,2,10215,ankaya,38.4232,27.1375,470-910-950
330,910,2,10215,ankaya,38.4232,27.1375,470-910-950
331,950,2,10215,ankaya,38.4232,27.1375,470-910-950
332,792,1,10216,ileme Sera,38.16029153735520,27.18036128096760,792
333,792,2,10217,ileme Ekin,38.16745582516850,27.17976825040790,792
334,792,1,10218,ileme Ekin,38.16727457521330,27.17990816232410,792
335,792,2,10219,Tekeli iftlik,38.17252185900860,27.17905633507540,792
336,792,1,10220,Tekeli iftlik,38.172141362802,27.17908224728460,792
337,792,2,10221,Tekeli Efe,38.17392861114680,27.18291139593950,792
338,792,1,10222,Tekeli Efe,38.17380410035960,27.18276334686510,792
339,792,2,10223,Tekeli Yrk,38.176267862992,27.18343623586350,792
340,470,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
341,680,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
342,681,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
343,691,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
344,910,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
345,940,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
346,950,1,10224,Mezarlkba,38.4207,27.1372,470-680-681-691-910-940-950
347,18,2,10225,Mezarlkba,38.4210,27.1371,18-19-20-811
348,19,2,10225,Mezarlkba,38.4210,27.1371,18-19-20-811
349,20,2,10225,Mezarlkba,38.4210,27.1371,18-19-20-811
350,811,2,10225,Mezarlkba,38.4210,27.1371,18-19-20-811
351,470,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
352,680,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
353,681,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
354,691,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
355,910,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
356,940,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
357,950,1,10226,Kestelli,38.415294,27.134829,470-680-681-691-910-940-950
358,470,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
359,681,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
360,691,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
361,910,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
362,940,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
363,950,2,10227,Mezarlkba,38.420898,27.136995,470-681-691-910-940-950
364,470,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
365,680,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
366,681,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
367,691,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
368,910,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
369,940,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
370,950,1,10228,Koruluk,38.412691,27.131779,470-680-681-691-910-940-950
371,23,2,10229,Mezarlkba,38.420604622397,27.13694633177680,23-680
372,680,2,10229,Mezarlkba,38.420604622397,27.13694633177680,23-680
373,792,1,10230,Tekeli Yrk,38.17593410781020,27.18349127564340,792
374,18,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
375,19,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
376,20,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
377,23,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
378,72,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
379,104,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
380,105,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
381,171,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
382,285,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
383,374,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
384,465,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
385,470,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
386,471,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
387,484,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
388,485,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
389,680,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
390,681,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
391,691,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
392,811,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
393,910,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
394,940,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
395,950,2,10231,Kestelli,38.4156,27.1348,18-19-20-23-72-104-105-171-285-374-465-470-471-484-485-680-681-691-811-910-940-950
396,701,2,10232,Dumlupnar,38.18312689796870,27.18583233299720,701-792
397,792,1,10232,Dumlupnar,38.18312689796870,27.18583233299720,701-792
398,18,2,10233,Koruluk,38.4125,27.1313,18-19-20-681-811
399,19,2,10233,Koruluk,38.4125,27.1313,18-19-20-681-811
400,20,2,10233,Koruluk,38.4125,27.1313,18-19-20-681-811
401,681,2,10233,Koruluk,38.4125,27.1313,18-19-20-681-811
402,811,2,10233,Koruluk,38.4125,27.1313,18-19-20-681-811
403,701,1,10234,Tekeli stasyon,38.18165251454370,27.18512008055470,701-792
404,792,2,10234,Tekeli stasyon,38.18165251454370,27.18512008055470,701-792
405,23,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
406,72,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
407,104,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
408,105,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
409,171,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
410,285,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
411,374,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
412,465,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
413,470,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
414,471,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
415,484,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
416,485,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
417,680,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
418,691,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
419,910,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
420,940,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
421,950,2,10235,Koruluk,38.4123,27.1309,23-72-104-105-171-285-374-465-470-471-484-485-680-691-910-940-950
422,792,2,10236,Tekeli Esinti,38.18625117060260,27.18329639564440,792
423,15,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
424,18,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
425,19,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
426,20,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
427,21,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
428,23,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
429,27,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
430,29,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
431,30,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
432,32,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
433,33,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
434,72,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
435,104,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
436,105,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
437,152,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
438,157,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
439,171,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
440,193,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
441,224,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
442,233,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
443,285,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
444,374,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
445,465,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
446,471,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
447,484,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
448,485,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
449,550,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
450,587,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
451,588,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
452,887,1,10240,Kz Yurdu,38.413220,27.127212,15-18-19-20-21-23-27-29-30-32-33-72-104-105-152-157-171-193-224-233-285-374-465-471-484-485-550-587-588-887
453,15,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
454,27,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
455,29,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
456,30,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
457,32,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
458,33,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
459,152,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
460,157,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
461,193,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
462,224,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
463,233,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
464,550,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
465,587,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
466,588,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
467,887,2,10241,Kz Yurdu,38.412928,27.127281,15-27-29-30-32-33-152-157-193-224-233-550-587-588-887
468,18,2,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
469,18,1,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
470,19,2,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
471,19,1,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
472,20,2,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
473,20,1,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
474,23,2,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
475,23,1,10242,Etnografya Mzesi,38.4146,27.1289,18-19-20-23
476,792,1,10243,Tekeli Esinti,38.18637692658520,27.183560442632,792
477,792,2,10244,Tekeli Tarm,38.188609191805,27.18006936628330,792
478,792,1,10245,Tekeli Tarm,38.18854253886150,27.180259325616,792
479,15,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
480,18,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
481,19,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
482,20,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
483,21,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
484,152,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
485,550,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
486,587,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
487,588,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
488,681,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
489,887,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
490,910,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
491,950,1,10246,Bayramyeri,38.4085,27.1267,15-18-19-20-21-152-550-587-588-681-887-910-950
492,15,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
493,18,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
494,19,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
495,20,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
496,27,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
497,152,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
498,157,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
499,550,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
500,587,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
501,588,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
502,681,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
503,811,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
504,887,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
505,910,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
506,950,2,10247,Bayramyeri,38.4088,27.1267,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
507,15,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
508,18,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
509,19,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
510,20,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
511,21,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
512,152,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
513,550,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
514,587,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
515,588,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
516,681,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
517,887,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
518,910,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
519,950,1,10248,Altnta,38.4070,27.1240,15-18-19-20-21-152-550-587-588-681-887-910-950
520,15,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
521,18,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
522,19,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
523,20,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
524,27,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
525,152,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
526,157,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
527,550,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
528,587,2,10251,Altnta,38.4073,27.1241,15-18-19-20-27-152-157-550-587-588-681-811-887-910-950
